first_name,last_name,student_id,ofcl,rule_id,rule_name,courses_1,courses_2,courses_3,courses_4,courses_5,courses_6,courses_7
,,323656,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X_WAITLIST,SQS21X_WAITLIST,SWS21X_WAITLIST,,,,
,,323656,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS21X_WAITLIST,SPS43X_WAITLIST,,,,
,,743194,,133,AP English (must rank AP English in other section),EES87X5,EES87XGP,EES87X3,,,,
,,743194,,136,3 AP Courses,ZQAPENG,ZQAPHVHT,FFS87X,,,,
,,743194,,138,AP MATH,MCS21X,,,,,,
,,743194,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,743194,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,759771,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,EES87X5_WAITLIST,EES87XGP_WAITLIST,,,,
,,759771,,134,1 AP Course,ZQAPHEHV_WAITLIST,,,,,,
,,759771,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,759771,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,SWS21X_WAITLIST,ZZNOAPBIO,,,,
,,759771,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SCS43X_WAITLIST,SPS21X_WAITLIST,,,,
,,110693,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,110693,,135,2 AP Courses,ZQAPBIO,MCS43X_WAITLIST,,,,,
,,110693,,138,AP MATH,MSS21X,,,,,,
,,110693,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,110693,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,323441,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,EES87X5_WAITLIST,EES87XGP_WAITLIST,,,,
,,323441,,135,2 AP Courses,MSS21X,ZQAPMAMI_WAITLIST,,,,,
,,323441,,138,AP MATH,MCS21X,,,,,,
,,323441,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X_WAITLIST,SQS21X_WAITLIST,ZZNOAPBIO,,,,
,,323441,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS21X_WAITLIST,SPS43X_WAITLIST,,,,
,,285287,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,285287,,134,1 AP Course,FSS87X_WAITLIST,,,,,,
,,285287,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,285287,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,285287,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,718015,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,718015,,134,1 AP Course,ZQAPMAMI_WAITLIST,,,,,,
,,718015,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,718015,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,718015,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,694815,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,694815,,135,2 AP Courses,ZQAPHVHT,ZQAPENG,,,,,
,,694815,,138,AP MATH,MSS21X,,,,,,
,,694815,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,694815,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,108841,,133,AP English (must rank AP English in other section),EES87X5,EES87X3,EES87XGP,,,,
,,108841,,135,2 AP Courses,ZQAPENG,HQS21XAA,,,,,
,,108841,,138,AP MATH,ZZ,,,,,,
,,108841,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,108841,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,739724,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,ZZNOAPENG,ZZNOAPENG,,,,
,,739724,,134,1 AP Course,MCS21X_WAITLIST,,,,,,
,,739724,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,739724,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,739724,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,421840,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,421840,,135,2 AP Courses,FFS87X,MCS21X,,,,,
,,421840,,138,AP MATH,MSS21X,,,,,,
,,421840,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,421840,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,670355,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,670355,,135,2 AP Courses,ZQAPPHYSICAL,FMS87X,,,,,
,,670355,,138,AP MATH,MCS21X,,,,,,
,,670355,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,670355,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X_WAITLIST,SPS21X_WAITLIST,ZZNOAPPHY,,,,
,,738923,,133,AP English (must rank AP English in other section),EES87X5_WAITLIST,ZZNOAPENG,ZZNOAPENG,,,,
,,738923,,134,1 AP Course,ZQAPENG,,,,,,
,,738923,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,738923,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,738923,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,731621,,133,AP English (must rank AP English in other section),EES87XGP_WAITLIST,EES87X5_WAITLIST,EES87X3_WAITLIST,,,,
,,731621,,135,2 AP Courses,ZQAPHEHV,ZQAPENG,,,,,
,,731621,,138,AP MATH,MCS21X,,,,,,
,,731621,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,731621,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,781922,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,781922,,136,3 AP Courses,ZQAPMAMI,ZQAPPHYSICAL,HVS11X,,,,
,,781922,,138,AP MATH,MCS21X,,,,,,
,,781922,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,781922,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,997156,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,997156,,135,2 AP Courses,HVS11X_WAITLIST,AWS21X,,,,,
,,997156,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,997156,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,997156,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,829517,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,829517,,135,2 AP Courses,ZQAPHEHV,ZQAPBIO,,,,,
,,829517,,138,AP MATH,MSS21X,,,,,,
,,829517,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,829517,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,376591,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,376591,,134,1 AP Course,MKS21X_WAITLIST,,,,,,
,,376591,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,376591,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,376591,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,953098,,133,AP English (must rank AP English in other section),EES87X5,EES87XGP,EES87X3,,,,
,,953098,,134,1 AP Course,ZQAPENG,,,,,,
,,953098,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,953098,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,ZZNOAPBIO,ZZNOAPBIO,,,,
,,953098,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,722442,,133,AP English (must rank AP English in other section),EES87X5,EES87X3,EES87XGP,,,,
,,722442,,136,3 AP Courses,HVS11XG,ZQAPENG,FSS87X,,,,
,,722442,,138,AP MATH,MCS21X,,,,,,
,,722442,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,722442,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,785350,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,785350,,135,2 AP Courses,MCS43X_WAITLIST,ZQAPMAMI,,,,,
,,785350,,138,AP MATH,MCS21X,,,,,,
,,785350,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,785350,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,685336,,133,AP English (must rank AP English in other section),EES87X3_WAITLIST,EES87X5_WAITLIST,EES87XGP_WAITLIST,,,,
,,685336,,136,3 AP Courses,MCS43X,ZQAPMAMI,ZQAPPHYSICAL,,,,
,,685336,,138,AP MATH,MCS21X,,,,,,
,,685336,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,685336,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X_WAITLIST,ZZNOAPPHY,,,,
,,654463,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,654463,,135,2 AP Courses,FMS87X_WAITLIST,MCS21X,,,,,
,,654463,,138,AP MATH,MCS21X,,,,,,
,,654463,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,654463,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,967942,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,967942,,135,2 AP Courses,ZQAPPHYSICAL,MSS21X,,,,,
,,967942,,138,AP MATH,MSS21X,,,,,,
,,967942,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X_WAITLIST,SQS21X_WAITLIST,SWS21X_WAITLIST,,,,
,,967942,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X_WAITLIST,SCS43X_WAITLIST,,,,
,,366538,,133,AP English (must rank AP English in other section),EES87X5_WAITLIST,EES87X3_WAITLIST,EES87XGP_WAITLIST,,,,
,,366538,,134,1 AP Course,ZQAPHEHV_WAITLIST,,,,,,
,,366538,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,366538,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,SBS43X_WAITLIST,ZZNOAPBIO,,,,
,,366538,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X_WAITLIST,SPS21X_WAITLIST,SPS43X_WAITLIST,,,,
,,845411,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,845411,,135,2 AP Courses,ZQAPMAMI,ZQAPENG,,,,,
,,845411,,138,AP MATH,MCS21X,,,,,,
,,845411,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X_WAITLIST,SBS43X_WAITLIST,SWS21X_WAITLIST,,,,
,,845411,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SCS43X_WAITLIST,SPS21X_WAITLIST,,,,
,,366458,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,366458,,135,2 AP Courses,MCS43X_WAITLIST,ZQAPPHYSICAL,,,,,
,,366458,,138,AP MATH,MCS21X,,,,,,
,,366458,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,366458,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SCS43X,SPS43X_WAITLIST,,,,
,,874471,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,874471,,135,2 AP Courses,ZQAPPHYSICAL,HVS11XG,,,,,
,,874471,,138,AP MATH,MCS21X,,,,,,
,,874471,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,874471,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS21X_WAITLIST,ZZNOAPPHY,,,,
,,568403,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,568403,,136,3 AP Courses,MCS21X,ZQAPHEHV,FMS87X_WAITLIST,,,,
,,568403,,138,AP MATH,MCS21X,,,,,,
,,568403,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,,,,,
,,568403,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,556254,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,556254,,136,3 AP Courses,MCS43X_WAITLIST,ZQAPPHYSICAL,HVS11XG,,,,
,,556254,,138,AP MATH,MCS21X,,,,,,
,,556254,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,556254,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X_WAITLIST,SCS43X,SPS21X_WAITLIST,,,,
,,646596,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,646596,,134,1 AP Course,AWS21X,,,,,,
,,646596,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,646596,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,646596,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,515681,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,515681,,135,2 AP Courses,ZQAPMAMI_WAITLIST,MSS21X_WAITLIST,,,,,
,,515681,,138,AP MATH,MCS21X_WAITLIST,,,,,,
,,515681,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,515681,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,496008,,133,AP English (must rank AP English in other section),EES87X3,EES87XGP,EES87X5,,,,
,,496008,,136,3 AP Courses,MCS43X_WAITLIST,ZQAPENG,ZQAPMAMI,,,,
,,496008,,138,AP MATH,MCS21X,,,,,,
,,496008,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,496008,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,900943,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPHEHV,FMS87X_WAITLIST,ZQAPENG,,,
,,900943,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,900943,,138,AP MATH,MSS21X,,,,,,
,,900943,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,900943,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS43X,SPS21X,,,,
,,586511,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,586511,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPPHYSICAL,,,,,
,,586511,,138,AP MATH,MCS21X,,,,,,
,,586511,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,586511,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SCS43X,SPS43X_WAITLIST,,,,
,,229240,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,229240,,136,3 AP Courses,ZQAPHVHT,ZQAPMAMI,MCS43X,,,,
,,229240,,138,AP MATH,ZZ,,,,,,
,,229240,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,229240,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,274594,,123,4 AP Courses,ZQAPHEHV,ZQAPENG,FSS87X,MCS43X,,,
,,274594,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,274594,,138,AP MATH,ZZ,,,,,,
,,274594,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,274594,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,163959,,123,4 AP Courses,MCS43X,ZQAPHEHV,ZQAPBIO,FSS87X_WAITLIST,,,
,,163959,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,163959,,138,AP MATH,ZZ,,,,,,
,,163959,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SWS21X,SQS21X,,,,
,,163959,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,712687,,123,4 AP Courses,ZQAPPHYSICAL,ZQAPENG,ZQAPHEHV,ZZ,,,
,,712687,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,ZZNOAPENG,,,,
,,712687,,138,AP MATH,ZZ,,,,,,
,,712687,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,712687,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,557945,,123,4 AP Courses,MCS43X,ZQAPPHYSICAL,ZQAPHEHV,FGS87X,,,
,,557945,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,EES87X3,,,,
,,557945,,138,AP MATH,MCS21X,,,,,,
,,557945,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SBS43X,SQS21X,,,,
,,557945,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS43X,SPS21X,,,,
,,686175,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,686175,,135,2 AP Courses,HVS11X,ZQAPPHYSICAL,,,,,
,,686175,,138,AP MATH,MCS21X,,,,,,
,,686175,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SWS21X_WAITLIST,SBS43X_WAITLIST,SQS21X_WAITLIST,,,,
,,686175,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SPS21X,SCS43X_WAITLIST,,,,
,,859660,,123,4 AP Courses,ZQAPPHYSICAL,FMS87X,HES21X,ZQAPBIO,,,
,,859660,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,859660,,138,AP MATH,MSS21X,,,,,,
,,859660,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SQS21X,SWS21X,ZZNOAPBIO,,,,
,,859660,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,546605,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,546605,,135,2 AP Courses,MCS43X_WAITLIST,ZQAPPHYSICAL,,,,,
,,546605,,138,AP MATH,MSS21X,,,,,,
,,546605,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,546605,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS21X,SPS43X_WAITLIST,ZZNOAPPHY,,,,
,,589073,,133,AP English (must rank AP English in other section),EES87X5,EES87X3,ZZNOAPENG,,,,
,,589073,,135,2 AP Courses,ZQAPPHYSICAL,FGS87X,,,,,
,,589073,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,589073,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,589073,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X,ZZNOAPPHY,,,,
,,299858,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,299858,,134,1 AP Course,ZQAPPHYSICAL,,,,,,
,,299858,,138,AP MATH,MSS21X_WAITLIST,,,,,,
,,299858,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,299858,,143,AP Physical Science (must rank AP Physical Sci in other section),SCS43X,SCS43X_WAITLIST,ZZNOAPPHY,,,,
,,766476,,123,4 AP Courses,MCS43X,ZQAPPHYSICAL,FSS87X,ZQAPHEHV,,,
,,766476,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,766476,,138,AP MATH,MCS21X,,,,,,
,,766476,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,766476,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,813821,,123,4 AP Courses,MCS43X,ZQAPENG,ZQAPHVHT,FLS87X,,,
,,813821,,133,AP English (must rank AP English in other section),EES87X3,EES87X5,EES87XGP,,,,
,,813821,,138,AP MATH,MSS21X,,,,,,
,,813821,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,813821,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,993386,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,993386,,136,3 AP Courses,ZQAPMAMI,MCS43X_WAITLIST,ZZ,,,,
,,993386,,138,AP MATH,ZZ,,,,,,
,,993386,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,993386,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,945561,,123,4 AP Courses,ZQAPPHYSICAL,MCS43X,ZQAPHVHT,ZQAPENG,,,
,,945561,,133,AP English (must rank AP English in other section),EES87XGP,EES87X5,ZZNOAPENG,,,,
,,945561,,138,AP MATH,MSS21X,,,,,,
,,945561,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,945561,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,916328,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,916328,,136,3 AP Courses,MCS43X,FGS87X,ZQAPPHYSICAL,,,,
,,916328,,138,AP MATH,ZZ,,,,,,
,,916328,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,ZZNOAPBIO,ZZNOAPBIO,,,,
,,916328,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,ZZNOAPPHY,ZZNOAPPHY,,,,
,,461317,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,461317,,136,3 AP Courses,ZQAPPHYSICAL,MCS43X,FSS87X,,,,
,,461317,,138,AP MATH,MSS21X,,,,,,
,,461317,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,461317,,143,AP Physical Science (must rank AP Physical Sci in other section),SPS43X,SPS21X,ZZNOAPPHY,,,,
,,822790,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,822790,,135,2 AP Courses,MCS43X_WAITLIST,ZQAPMAMI,,,,,
,,822790,,138,AP MATH,MCS21X,,,,,,
,,822790,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),ZZNOAPBIO,ZZNOAPBIO,ZZNOAPBIO,,,,
,,822790,,143,AP Physical Science (must rank AP Physical Sci in other section),ZZNOAPPHY,ZZNOAPPHY,ZZNOAPPHY,,,,
,,140779,,133,AP English (must rank AP English in other section),ZZNOAPENG,ZZNOAPENG,ZZNOAPENG,,,,
,,140779,,135,2 AP Courses,ZQAPPHYSICAL,ZQAPHEHV,,,,,
,,140779,,138,AP MATH,MCS21X,,,,,,
,,140779,,141,AP Life Sci (Bio/APES/Psych - must rank AP Life Sci above),SBS43X,SQS21X,SWS21X,,,,
