StudentID,LastName,FirstName,BirthDate,OffClass,Grade,Level,EthnicCode,HomeLang,MealCode,Attempted,Earned,English/ENL Avg,Social Studies Avg,Mathematics Avg,Science Avg,Foreign Language Avg,Arts Avg,Overall Avg
627579,,,,,,,,,,14.5,14.5,92.25,90.53,94.05,94.34,93.30,100.00,96.08
111237,,,,,,,,,,10.5,10.5,92.58,95.11,96.15,96.47,87.18,94.74,95.71
487356,,,,,,,,,,10.5,10.5,94.24,86.08,99.21,94.28,93.23,0.00,79.84
202253,,,,,,,,,,28.5,28.5,96.21,86.06,94.78,95.20,88.74,95.00,94.67
666965,,,,,,,,,,42.5,42.5,94.72,87.84,91.47,92.60,95.80,95.63,95.01
368294,,,,,,,,,,36.5,36.5,92.62,87.74,97.90,91.61,88.92,91.26,93.67
245483,,,,,,,,,,21.5,21.5,88.27,96.07,97.77,99.99,92.47,97.31,97.31
428246,,,,,,,,,,27.5,27.5,89.81,90.33,96.25,98.65,93.00,95.08,95.85
688819,,,,,,,,,,37.5,37.5,92.09,86.90,86.04,98.97,88.85,96.32,93.53
649352,,,,,,,,,,35.5,35.5,90.23,93.91,100.00,92.25,87.59,92.82,94.80
275671,,,,,,,,,,6.5,6.5,89.84,95.67,94.58,94.29,88.79,97.37,95.42
870330,,,,,,,,,,41.5,41.5,89.37,79.87,99.88,93.01,88.53,97.05,93.29
332559,,,,,,,,,,39.5,39.5,91.56,83.71,90.67,94.79,91.26,94.48,93.08
625449,,,,,,,,,,15.5,15.5,87.84,90.85,97.33,92.57,85.18,91.57,92.89
386853,,,,,,,,,,10.5,10.5,94.16,93.56,88.02,96.21,85.34,92.07,93.56
568992,,,,,,,,,,27.5,27.5,85.88,97.63,90.76,100.00,89.33,96.03,95.27
857611,,,,,,,,,,44.5,44.5,93.82,81.41,97.01,90.04,94.64,97.26,94.36
923655,,,,,,,,,,10.5,10.5,89.02,97.96,91.66,85.59,86.57,0.00,77.13
887449,,,,,,,,,,27.5,27.5,81.91,91.32,92.68,93.88,87.63,99.12,93.09
111565,,,,,,,,,,37.5,37.5,90.77,91.67,88.09,90.87,90.74,96.11,93.38
759665,,,,,,,,,,26.5,26.5,93.54,90.47,92.56,93.46,96.43,95.11,95.59
717850,,,,,,,,,,35.5,35.5,90.74,86.37,93.21,100.00,86.17,93.96,93.74
906456,,,,,,,,,,33.5,33.5,93.37,85.53,92.99,90.36,99.59,97.11,95.16
420714,,,,,,,,,,33.5,33.5,94.62,87.85,91.12,94.49,92.37,99.77,95.37
370752,,,,,,,,,,25.5,25.5,91.61,90.95,94.05,88.97,83.44,92.47,92.25
591405,,,,,,,,,,12.5,12.5,86.24,89.21,98.09,91.66,85.78,0.00,77.16
601457,,,,,,,,,,43.5,43.5,94.43,91.88,94.50,97.77,94.30,95.91,96.80
183910,,,,,,,,,,14.5,14.5,90.13,90.40,99.04,98.68,86.51,94.49,95.21
576404,,,,,,,,,,38.5,38.5,91.44,94.16,93.46,97.07,84.05,98.40,95.10
314248,,,,,,,,,,32.5,32.5,92.07,88.28,91.09,93.88,90.77,92.88,93.49
147854,,,,,,,,,,28.5,28.5,87.20,91.87,95.85,91.86,80.18,95.08,92.34
110693,,,,,,,,,,33.5,33.5,85.58,78.99,92.34,92.94,90.46,95.12,91.24
946124,,,,,,,,,,27.5,27.5,84.54,85.04,95.85,95.32,97.54,97.06,94.56
566427,,,,,,,,,,19.5,19.5,97.64,88.83,99.76,92.90,94.57,92.43,96.36
274815,,,,,,,,,,28.5,28.5,93.64,92.96,100.00,99.79,92.14,96.09,97.77
827364,,,,,,,,,,10.5,10.5,91.28,98.30,93.66,91.92,99.42,95.68,97.04
464157,,,,,,,,,,26.5,26.5,91.28,88.28,97.04,93.93,91.63,92.14,94.38
141675,,,,,,,,,,41.5,41.5,91.37,91.01,93.45,95.97,87.72,94.14,94.28
800496,,,,,,,,,,12.5,12.5,89.94,94.15,98.11,96.18,87.57,89.68,94.61
476678,,,,,,,,,,26.5,26.5,91.36,89.51,94.74,96.66,89.87,93.97,94.68
441988,,,,,,,,,,22.5,22.5,88.28,92.15,99.29,91.55,89.37,95.90,94.76
338608,,,,,,,,,,44.5,44.5,87.33,91.92,91.96,99.96,88.66,99.92,95.29
664272,,,,,,,,,,24.5,24.5,92.02,85.00,98.90,91.61,90.83,91.88,93.71
455484,,,,,,,,,,21.5,21.5,83.78,90.35,95.21,100.00,90.13,100.00,95.25
816019,,,,,,,,,,23.5,23.5,86.72,87.18,93.23,100.00,93.94,98.27,95.22
998308,,,,,,,,,,37.5,37.5,99.41,97.71,98.39,86.71,92.43,91.70,96.39
749231,,,,,,,,,,40.5,40.5,93.54,95.07,96.40,96.93,88.62,96.05,96.44
413164,,,,,,,,,,39.5,39.5,93.73,97.62,90.87,91.85,85.14,95.35,94.43
892514,,,,,,,,,,39.5,37.5,85.62,88.29,89.20,96.67,86.65,96.01,92.41
372470,,,,,,,,,,24.5,24.5,90.04,93.49,97.23,95.99,100.00,98.15,97.82
288887,,,,,,,,,,22.5,22.5,86.90,89.99,90.09,93.67,89.48,89.57,91.95
362176,,,,,,,,,,42.5,42.5,94.23,93.20,92.45,92.28,88.60,94.35,94.52
754709,,,,,,,,,,26.5,26.5,86.85,95.56,93.52,96.38,89.67,98.86,95.47
984161,,,,,,,,,,25.5,25.5,94.76,85.01,94.69,96.46,84.82,95.31,93.84
771950,,,,,,,,,,14,8.5,89.96,88.79,84.47,95.08,93.64,0.00,77.32
875911,,,,,,,,,,14.5,14.5,95.95,88.54,94.95,94.53,91.42,0.00,79.56
865284,,,,,,,,,,12.5,12.5,95.83,87.65,91.69,93.61,90.54,0.00,78.55
412507,,,,,,,,,,25.5,25.5,91.09,93.58,97.85,88.48,92.85,99.20,95.84
927946,,,,,,,,,,8.5,8.5,95.17,95.54,98.20,100.00,91.13,93.89,97.65
690399,,,,,,,,,,12.5,12.5,91.61,83.87,95.52,94.87,83.62,0.00,76.92
937327,,,,,,,,,,22.5,22.5,94.80,94.21,92.62,93.38,87.64,97.23,95.31
617229,,,,,,,,,,25.5,25.5,95.77,91.71,91.71,94.94,93.69,93.53,95.56
141325,,,,,,,,,,24.5,24.5,84.31,89.83,97.10,90.51,90.02,91.96,92.62
981733,,,,,,,,,,24.5,24.5,91.55,85.57,94.20,91.00,85.38,90.94,91.77
323441,,,,,,,,,,37.5,37.5,90.53,88.84,98.94,95.94,94.44,98.28,96.50
585143,,,,,,,,,,41.5,41.5,92.27,94.93,88.78,85.46,91.16,93.12,92.95
511323,,,,,,,,,,15.5,15.5,92.60,90.98,94.13,86.32,92.89,100.00,94.82
993560,,,,,,,,,,24.5,24.5,91.02,87.10,100.00,95.94,92.23,93.88,95.36
884367,,,,,,,,,,11.5,11.5,98.24,87.06,98.37,98.27,86.68,99.31,96.66
588257,,,,,,,,,,35.5,35.5,89.69,90.96,94.47,94.09,81.38,93.39,92.66
429195,,,,,,,,,,37.5,37.5,88.91,89.18,90.75,96.52,93.65,98.05,94.84
301074,,,,,,,,,,14.5,14.5,88.99,92.58,97.33,90.72,91.03,96.82,94.91
425236,,,,,,,,,,40.5,40.5,91.98,87.07,94.61,88.90,90.91,92.93,93.07
978773,,,,,,,,,,15.5,15.5,91.42,92.70,91.45,91.19,86.20,97.05,93.67
990456,,,,,,,,,,31.5,31.5,89.50,91.46,96.88,94.71,88.13,88.99,93.61
974198,,,,,,,,,,28.5,28.5,89.14,89.79,93.30,95.66,90.28,97.59,94.63
606332,,,,,,,,,,26,26,92.93,82.67,90.99,100.00,100.00,97.41,96.00
849805,,,,,,,,,,28.5,28.5,92.46,87.39,84.12,92.80,94.01,98.72,93.58
785067,,,,,,,,,,12.5,12.5,95.04,95.35,95.59,98.17,86.55,96.31,96.50
284409,,,,,,,,,,34.5,34.5,89.16,93.56,94.30,95.62,94.06,97.63,96.06
764542,,,,,,,,,,22.5,22.5,96.03,95.34,90.32,99.18,90.65,95.82,96.56
285287,,,,,,,,,,33.5,29.5,96.78,91.41,98.45,86.33,99.52,93.01,96.25
468540,,,,,,,,,,11.5,11.5,96.39,89.83,96.43,92.98,96.42,94.99,96.51
677266,,,,,,,,,,44.5,44.5,97.53,87.58,98.34,91.90,89.25,97.18,95.63
301273,,,,,,,,,,14.5,14.5,91.02,88.85,91.30,91.80,93.57,0.00,78.09
324842,,,,,,,,,,14.5,14.5,95.47,97.11,97.92,94.66,83.08,0.00,80.04
748120,,,,,,,,,,37.5,37.5,90.88,91.83,95.81,88.56,91.72,97.26,94.68
183275,,,,,,,,,,26.5,26.5,90.77,81.18,86.69,88.56,87.34,99.65,91.03
300452,,,,,,,,,,41,41,92.04,91.93,94.41,99.18,89.14,95.63,95.72
616307,,,,,,,,,,20.5,20.5,80.49,92.24,90.83,100.00,89.84,94.85,93.37
167460,,,,,,,,,,36.5,36.5,90.81,88.08,100.00,88.37,85.84,95.64,93.46
499519,,,,,,,,,,44.5,44.5,94.49,87.41,93.14,97.51,88.93,98.22,95.28
608791,,,,,,,,,,38.5,38.5,86.49,85.98,100.00,99.99,95.80,98.19,96.41
718015,,,,,,,,,,33.5,33.5,97.35,93.01,97.16,88.99,90.01,92.86,95.23
476876,,,,,,,,,,38.5,38.5,87.88,91.07,93.27,98.51,89.78,92.12,94.11
761851,,,,,,,,,,10.5,10.5,99.37,96.15,95.56,89.72,94.67,90.71,96.36
240412,,,,,,,,,,12.5,10.5,87.57,85.93,98.43,100.00,90.24,0.00,79.03
509862,,,,,,,,,,11.5,11.5,91.34,93.77,98.35,98.67,88.34,94.18,96.11
318686,,,,,,,,,,7.5,7.5,92.11,87.09,93.59,87.55,93.34,95.42,93.52
413392,,,,,,,,,,35.5,35.5,95.40,87.61,90.34,93.11,88.34,95.24,93.68
320480,,,,,,,,,,12.5,12,97.91,88.09,97.78,96.69,84.59,92.06,94.85
430969,,,,,,,,,,23.5,23.5,90.00,88.90,100.00,89.10,87.18,99.77,94.49
409229,,,,,,,,,,6.5,6.5,91.58,96.56,92.07,94.53,86.01,0.00,78.79
257499,,,,,,,,,,12.5,12.5,90.57,90.00,96.64,92.18,89.30,94.33,94.17
749797,,,,,,,,,,35.5,35.5,93.74,86.69,99.71,98.20,91.39,100.00,96.95
297910,,,,,,,,,,45.5,45.5,96.68,87.16,97.41,98.58,87.80,100.00,96.61
336465,,,,,,,,,,6.5,6.5,84.69,92.27,93.71,95.46,91.62,95.52,94.21
608558,,,,,,,,,,12.5,12.5,91.58,92.28,94.97,100.00,97.51,95.82,97.36
694815,,,,,,,,,,34.5,34.5,95.46,86.47,96.12,91.98,94.01,92.94,94.83
119121,,,,,,,,,,12.5,12.5,97.17,88.74,96.60,90.82,91.05,100.00,96.06
720811,,,,,,,,,,12.5,12.5,92.81,83.98,91.69,92.67,84.29,95.36,92.13
782625,,,,,,,,,,24.5,23,91.39,93.37,97.65,89.67,92.29,97.65,95.67
814865,,,,,,,,,,10.5,10.5,90.01,95.23,98.88,92.84,87.47,0.00,79.40
770322,,,,,,,,,,26.5,26.5,89.43,96.44,92.25,97.35,89.54,95.31,95.39
373874,,,,,,,,,,39.5,39.5,94.06,90.24,93.56,96.56,88.29,96.26,95.16
113783,,,,,,,,,,20.5,20.5,94.70,91.26,100.00,84.81,94.11,99.21,96.01
918218,,,,,,,,,,16.5,16.5,88.27,90.90,94.13,90.99,92.65,93.60,93.76
108841,,,,,,,,,,39.5,39.5,91.46,90.68,97.62,92.74,86.87,97.51,94.81
309926,,,,,,,,,,12.5,12.5,94.01,85.48,98.67,95.68,88.28,99.94,95.68
652131,,,,,,,,,,24.5,24.5,88.84,91.69,94.66,89.22,90.21,98.03,94.11
782357,,,,,,,,,,25.5,25.5,97.38,89.88,90.13,91.24,88.31,93.68,93.77
664827,,,,,,,,,,13.5,13.5,87.33,90.19,96.00,92.65,89.74,99.89,94.63
200931,,,,,,,,,,28.5,28.5,93.66,89.27,96.89,89.48,88.78,95.61,94.28
256214,,,,,,,,,,27.5,27.5,89.68,91.73,87.48,97.65,84.38,98.32,93.54
495364,,,,,,,,,,42.5,42.5,92.82,87.24,91.21,94.89,94.65,94.85,94.61
941334,,,,,,,,,,43.5,43.5,93.05,90.58,95.74,96.92,84.68,94.86,94.64
684602,,,,,,,,,,12.5,12.5,99.24,94.07,94.49,91.06,86.85,97.63,95.89
707154,,,,,,,,,,6.5,6.5,88.49,84.60,98.26,98.35,91.35,0.00,78.84
533478,,,,,,,,,,20.5,20.5,85.87,92.33,94.51,99.13,88.36,93.33,94.26
674719,,,,,,,,,,24.5,24.5,97.47,88.96,94.78,92.23,87.85,95.71,94.84
957288,,,,,,,,,,40.5,40.5,90.61,95.88,85.39,97.50,86.42,94.12,93.65
939620,,,,,,,,,,26.5,26.5,95.76,87.57,95.90,94.73,90.97,98.05,95.83
796045,,,,,,,,,,38.5,38.5,87.22,83.46,99.38,82.82,95.62,97.36,92.98
576641,,,,,,,,,,6.5,6.5,89.81,87.76,94.60,96.63,83.34,0.00,77.36
221665,,,,,,,,,,25,25,93.91,91.61,93.33,97.99,89.43,93.40,95.28
853287,,,,,,,,,,6.5,6.5,96.44,92.97,99.63,93.90,94.23,0.00,81.53
261912,,,,,,,,,,40.5,40.5,87.85,96.79,96.69,90.62,86.52,96.03,94.41
814183,,,,,,,,,,20.5,20.5,87.28,93.25,95.81,100.00,89.48,95.30,95.52
844133,,,,,,,,,,26.5,26.5,92.86,82.77,96.47,87.78,91.37,94.82,93.01
936497,,,,,,,,,,26.5,26.5,92.26,90.31,94.97,94.48,90.37,96.33,95.12
776850,,,,,,,,,,10.5,10.5,88.00,87.08,96.05,90.11,82.26,94.85,91.72
739724,,,,,,,,,,37.5,37.5,86.41,92.79,97.31,96.77,95.73,96.58,96.27
222872,,,,,,,,,,39.5,39.5,96.91,83.78,92.08,100.00,90.63,93.54,94.82
952627,,,,,,,,,,23.5,23.5,92.68,87.02,100.00,94.73,98.50,94.20,96.52
482678,,,,,,,,,,33.5,32,91.92,90.07,100.00,96.31,85.16,92.71,94.69
396066,,,,,,,,,,7.5,7.5,94.36,82.84,96.40,100.00,83.08,100.00,94.78
439418,,,,,,,,,,39.5,39.5,89.67,82.65,92.54,97.74,95.52,93.29,93.90
512141,,,,,,,,,,13.5,13.5,93.74,90.82,96.63,91.65,84.71,93.22,93.79
420978,,,,,,,,,,6.5,6.5,99.15,91.51,93.19,97.30,100.00,0.00,82.19
916421,,,,,,,,,,8.5,8.5,95.86,89.31,92.97,86.43,86.48,0.00,77.17
228588,,,,,,,,,,39.5,39.5,91.56,82.20,99.99,92.97,94.41,98.44,95.26
925326,,,,,,,,,,15.5,15.5,92.71,91.05,91.13,94.93,84.63,98.71,94.19
745898,,,,,,,,,,10.5,10.5,90.05,85.09,99.32,91.46,93.67,93.30,94.15
725562,,,,,,,,,,47.5,47.5,89.79,82.31,88.30,97.84,89.44,100.00,93.28
545857,,,,,,,,,,41.5,39.5,89.97,87.68,94.52,87.36,87.39,97.79,92.79
678788,,,,,,,,,,14.5,14.5,95.13,91.19,92.78,97.73,89.04,100.00,96.31
582766,,,,,,,,,,25.5,25.5,91.60,83.95,95.39,95.27,95.40,93.12,94.45
461343,,,,,,,,,,46.5,46.5,86.00,90.94,94.82,91.15,87.97,93.66,92.76
802857,,,,,,,,,,24.5,24.5,89.05,94.11,94.53,98.40,88.79,99.85,96.12
365028,,,,,,,,,,27.5,27.5,92.11,89.11,95.28,85.69,96.18,93.15,93.92
952191,,,,,,,,,,6.5,6.5,96.73,99.51,94.53,100.00,93.91,97.25,98.99
500842,,,,,,,,,,35.5,35.5,89.68,86.72,96.18,94.23,88.20,94.73,93.62
263772,,,,,,,,,,37.5,37.5,91.36,87.33,97.91,90.06,93.51,94.62,94.47
864230,,,,,,,,,,40,40,92.06,86.55,92.38,95.41,89.46,100.00,94.64
987727,,,,,,,,,,38,38,94.88,96.43,92.71,94.56,91.07,97.47,96.52
150865,,,,,,,,,,24.5,24.5,93.80,99.17,98.48,98.10,89.48,98.28,98.22
867395,,,,,,,,,,43.5,43.5,97.65,86.62,88.88,96.86,84.84,98.88,94.29
640640,,,,,,,,,,48.5,48.5,86.50,85.45,97.83,99.62,87.31,97.27,94.33
598041,,,,,,,,,,39.5,39.5,91.66,77.83,94.28,96.30,84.57,96.48,92.19
868969,,,,,,,,,,38.5,38.5,93.85,91.49,90.53,88.20,93.02,92.89,93.66
421840,,,,,,,,,,38,38,89.47,85.20,96.86,94.06,79.80,95.08,92.08
204301,,,,,,,,,,41.5,41.5,95.91,83.77,88.71,94.45,89.18,94.95,93.16
323790,,,,,,,,,,39.5,39.5,99.25,90.20,93.87,100.00,89.92,95.67,96.82
557226,,,,,,,,,,44,44,89.74,88.52,98.83,98.96,90.24,100.00,96.38
283781,,,,,,,,,,12.5,12.5,98.55,85.29,100.00,90.87,88.32,0.00,79.17
290930,,,,,,,,,,7.5,7.5,93.25,99.91,92.77,93.23,90.73,94.18,96.01
670355,,,,,,,,,,40.5,40.5,83.00,90.52,94.41,97.18,91.62,93.15,93.65
507703,,,,,,,,,,11.5,11.5,89.02,92.68,94.90,87.42,83.58,98.49,93.01
175398,,,,,,,,,,34.5,34.5,88.59,84.11,98.01,97.44,86.03,94.25,93.40
226595,,,,,,,,,,41.5,40.5,88.58,92.71,100.00,86.69,82.14,99.03,93.52
510368,,,,,,,,,,7.5,7.5,91.54,91.76,95.65,93.28,90.03,0.00,79.04
593548,,,,,,,,,,10.5,10.5,93.57,89.84,100.00,100.00,89.48,0.00,80.82
336596,,,,,,,,,,10.5,10.5,95.12,91.92,92.38,93.53,87.29,94.83,94.51
250471,,,,,,,,,,23.5,23.5,87.99,98.05,91.46,90.93,85.03,99.05,94.08
592906,,,,,,,,,,27.5,27.5,89.97,88.83,93.47,94.14,89.75,92.66,93.47
362493,,,,,,,,,,11.5,11.5,94.61,89.89,95.00,89.15,89.23,95.32,94.20
900086,,,,,,,,,,40.5,40.5,87.73,87.10,93.78,89.43,92.90,95.44,93.06
446549,,,,,,,,,,20.5,20.5,88.71,90.41,98.16,95.24,91.22,95.57,95.22
966368,,,,,,,,,,26.5,26.5,94.30,90.28,95.80,97.41,90.23,97.80,96.30
738923,,,,,,,,,,42.5,41.5,93.61,83.00,92.16,95.83,94.80,94.37,94.30
681411,,,,,,,,,,20.5,20.5,93.67,93.60,90.42,94.18,87.08,96.03,94.50
226823,,,,,,,,,,22.5,22.5,93.02,86.50,92.92,94.84,88.84,96.39,94.09
265719,,,,,,,,,,44.5,44.5,88.67,93.76,90.52,97.08,86.29,95.81,94.02
853860,,,,,,,,,,23.5,23.5,93.03,92.56,90.16,94.07,91.38,97.64,95.14
760628,,,,,,,,,,7.5,7.5,99.54,93.82,95.40,93.06,83.93,92.61,95.06
796274,,,,,,,,,,24.5,24.5,96.97,91.97,96.09,93.45,86.70,95.68,95.48
809009,,,,,,,,,,22.5,22.5,88.29,95.13,94.79,95.18,90.88,96.63,95.48
363823,,,,,,,,,,39.5,39.5,90.94,84.93,82.82,86.24,90.13,99.84,91.15
412172,,,,,,,,,,10.5,10.5,84.90,93.89,95.64,93.49,89.71,0.00,78.27
729333,,,,,,,,,,41.5,41.5,81.76,84.38,92.73,93.56,90.83,99.59,92.48
761122,,,,,,,,,,14.5,14.5,86.33,95.19,94.15,89.23,87.26,0.00,77.36
315915,,,,,,,,,,13.5,13.5,91.80,83.15,89.43,100.00,87.97,97.52,93.65
727517,,,,,,,,,,29.5,29.5,91.68,88.11,98.48,92.62,81.68,97.94,93.75
941444,,,,,,,,,,33.5,33.5,92.60,93.66,96.97,94.38,80.95,94.77,94.22
731621,,,,,,,,,,36.5,36.5,89.94,87.83,98.42,92.08,86.87,98.07,94.20
469606,,,,,,,,,,22,22,93.20,89.98,95.77,91.22,92.92,91.98,94.51
499609,,,,,,,,,,24.5,24.5,93.95,88.91,93.77,87.18,95.25,95.14,94.37
510674,,,,,,,,,,11.5,11.5,87.98,85.80,96.62,93.74,85.29,97.57,93.17
300997,,,,,,,,,,12.5,12.5,92.81,85.84,100.00,90.65,91.80,99.24,95.39
303822,,,,,,,,,,44,44,93.18,87.92,90.96,96.92,85.23,100.00,94.37
510401,,,,,,,,,,45.5,45.5,92.97,85.69,92.97,93.12,91.61,93.42,93.63
348232,,,,,,,,,,27.5,27.5,93.76,92.12,96.53,95.22,100.00,99.07,98.12
273191,,,,,,,,,,13.5,13.5,89.47,90.36,85.90,93.50,90.61,95.93,92.96
413871,,,,,,,,,,23.5,23.5,99.11,89.28,97.84,95.84,92.65,98.31,97.51
777875,,,,,,,,,,26.5,26.5,92.21,89.95,92.52,91.00,86.83,100.00,94.08
907577,,,,,,,,,,15.5,15.5,89.73,93.95,94.80,91.04,92.25,94.55,94.72
862762,,,,,,,,,,10.5,10.5,87.34,86.64,96.49,89.76,92.20,97.66,93.68
572033,,,,,,,,,,8.5,8.5,83.50,93.95,95.57,95.17,84.06,94.47,93.12
553767,,,,,,,,,,37.5,37.5,92.11,90.19,90.49,82.89,87.74,100.00,92.57
522026,,,,,,,,,,12.5,12.5,91.67,92.78,97.88,97.89,87.40,0.00,79.94
351437,,,,,,,,,,10.5,10.5,100.00,84.56,94.43,93.88,92.93,0.00,79.63
651043,,,,,,,,,,25.5,25.5,91.31,81.21,96.54,91.25,84.20,95.33,91.97
262191,,,,,,,,,,46.5,46.5,98.62,88.58,88.59,92.08,87.50,94.49,93.64
952657,,,,,,,,,,36.5,36.5,93.27,98.01,97.39,90.92,92.17,97.65,96.90
945170,,,,,,,,,,26.5,26.5,94.34,85.51,97.89,89.74,88.08,95.68,93.87
524503,,,,,,,,,,39.5,39.5,96.07,90.19,93.42,94.31,90.56,98.07,95.77
834001,,,,,,,,,,24.5,24.5,88.94,84.52,96.40,90.14,90.65,95.77,93.07
610726,,,,,,,,,,37.5,37.5,97.20,88.89,89.09,93.50,93.41,95.89,95.00
550927,,,,,,,,,,11.5,11.5,93.10,91.92,87.97,96.60,81.82,0.00,77.23
279074,,,,,,,,,,40,40,91.14,91.31,94.41,98.96,95.99,99.81,97.27
692765,,,,,,,,,,10.5,10.5,89.43,91.77,98.17,88.43,98.11,0.00,79.65
289002,,,,,,,,,,44.58,44.58,100.00,92.76,98.41,100.00,80.15,91.36,95.78
364077,,,,,,,,,,12.5,12.5,93.47,89.20,100.00,100.00,95.06,95.56,97.55
676568,,,,,,,,,,8.5,8.5,85.59,97.35,97.23,100.00,90.56,0.00,80.45
764241,,,,,,,,,,41.5,41.5,98.88,91.24,96.96,94.68,88.27,94.82,96.14
233353,,,,,,,,,,40.5,40.5,100.00,95.50,84.67,85.85,91.09,93.18,93.71
817470,,,,,,,,,,29,29,91.64,83.14,97.56,94.86,88.06,95.24,93.75
965382,,,,,,,,,,43.5,43.5,88.14,92.75,90.02,100.00,90.37,98.40,95.28
591867,,,,,,,,,,37.5,37.5,86.63,89.44,91.78,93.99,94.24,98.04,94.35
201705,,,,,,,,,,22.5,22.5,97.03,90.80,87.20,100.00,97.14,93.49,96.28
284655,,,,,,,,,,39.5,39.5,89.56,92.28,99.77,90.94,87.41,100.00,95.33
484849,,,,,,,,,,22.5,22.5,91.47,79.92,93.27,95.34,87.28,100.00,93.21
155198,,,,,,,,,,15.5,15.5,97.24,86.42,89.30,92.81,99.04,94.70,95.25
947993,,,,,,,,,,27.5,27.5,100.00,92.44,90.85,92.65,86.82,98.59,95.56
703955,,,,,,,,,,39.5,38.5,91.38,92.59,92.50,92.46,92.44,100.00,95.56
871557,,,,,,,,,,26.5,26.5,91.63,86.88,95.20,91.44,86.27,94.74,93.03
871397,,,,,,,,,,49,49,100.00,90.01,97.60,89.70,91.50,93.00,95.63
650628,,,,,,,,,,24.5,24.5,83.28,84.64,93.64,91.77,87.99,90.52,90.64
243283,,,,,,,,,,41.5,41.5,95.32,87.47,94.74,93.68,97.41,95.32,95.99
781922,,,,,,,,,,36.5,36.5,96.50,92.19,95.15,88.64,91.35,98.83,95.78
764409,,,,,,,,,,10.5,10.5,88.25,90.12,96.23,92.83,87.46,100.00,94.48
997156,,,,,,,,,,33.5,33.5,90.83,87.76,92.07,99.23,89.46,93.36,94.12
176575,,,,,,,,,,22.5,22.5,90.48,88.37,89.03,93.78,98.75,95.57,94.66
581865,,,,,,,,,,11.5,11.5,84.07,98.62,96.33,93.51,85.09,0.00,78.27
993746,,,,,,,,,,39.5,39.5,96.30,95.61,91.99,98.51,90.90,100.00,97.55
458716,,,,,,,,,,26.5,26.5,97.76,90.41,84.42,86.81,94.93,91.43,92.96
989584,,,,,,,,,,30.5,30.5,94.17,88.21,94.63,93.32,100.00,98.93,96.88
451871,,,,,,,,,,33,33,88.16,87.76,90.10,96.33,94.45,92.89,93.62
213078,,,,,,,,,,12.5,12.5,91.93,91.91,92.23,97.80,81.45,0.00,77.89
490306,,,,,,,,,,14.5,14.5,93.69,86.34,96.70,94.14,93.48,100.00,96.06
384086,,,,,,,,,,42,42,91.68,85.80,97.59,93.64,84.30,97.36,93.73
723027,,,,,,,,,,11.5,11.5,88.52,86.21,100.00,98.41,86.62,99.66,95.24
452885,,,,,,,,,,22.5,22.5,90.27,90.69,96.03,100.00,90.74,91.96,95.28
880194,,,,,,,,,,21.5,21.5,86.64,88.76,88.83,92.74,92.46,94.32,92.62
200682,,,,,,,,,,31.5,31.5,92.51,84.68,96.04,90.96,88.99,93.49,93.11
897456,,,,,,,,,,14.5,14.5,98.97,96.78,91.80,90.29,90.69,92.72,95.54
590299,,,,,,,,,,28.5,28.5,93.02,93.37,96.28,94.67,89.22,97.22,95.96
285115,,,,,,,,,,47.5,44.5,84.72,90.64,94.05,92.93,89.51,96.19,93.34
829517,,,,,,,,,,40.5,40.5,93.54,86.14,89.64,91.93,89.62,94.17,92.84
536756,,,,,,,,,,42.5,42.5,94.92,92.26,93.73,88.97,86.05,95.99,93.99
506146,,,,,,,,,,42.5,42.5,99.52,89.82,92.38,96.00,92.30,100.00,97.00
583051,,,,,,,,,,39.5,39.5,83.61,84.39,96.12,95.15,91.86,96.50,93.27
472011,,,,,,,,,,11.5,11.5,91.27,91.12,93.48,98.08,98.81,95.81,96.76
903990,,,,,,,,,,12.5,12.5,88.98,89.73,100.00,99.19,90.60,92.47,95.50
170358,,,,,,,,,,25.5,25.5,100.00,90.01,91.04,96.24,81.96,96.93,94.69
862026,,,,,,,,,,26.5,26.5,88.43,84.64,93.49,91.04,90.28,95.05,92.49
327579,,,,,,,,,,12.5,11.5,95.50,82.32,88.00,89.24,90.54,97.56,92.52
293199,,,,,,,,,,29.5,29.5,86.97,92.33,97.97,94.23,88.86,99.95,95.39
499786,,,,,,,,,,28.5,28.5,92.45,92.07,93.41,92.92,92.41,97.40,95.44
376591,,,,,,,,,,37.5,35.5,96.30,89.64,92.68,92.33,86.05,97.02,94.34
939913,,,,,,,,,,22.5,22.5,96.90,96.98,96.89,90.31,91.73,96.41,96.87
174772,,,,,,,,,,37.5,37.5,86.34,99.13,97.58,91.50,93.25,95.89,95.95
297735,,,,,,,,,,24.5,24.5,96.08,96.52,95.65,95.10,87.59,96.67,96.60
953098,,,,,,,,,,33.5,32.5,97.09,92.86,97.47,95.81,84.36,98.68,96.38
192370,,,,,,,,,,44.5,44.5,91.31,95.15,89.83,96.47,90.95,96.84,95.43
370732,,,,,,,,,,20.5,20.5,96.12,88.00,98.01,98.01,93.90,96.15,97.03
231320,,,,,,,,,,33.5,33.5,96.97,90.72,95.89,89.88,88.13,93.45,94.51
432436,,,,,,,,,,41.5,41.5,90.67,95.58,97.60,89.50,86.65,95.90,94.65
491501,,,,,,,,,,26.5,26.5,93.27,86.62,99.04,92.71,83.10,99.58,94.39
302635,,,,,,,,,,12.5,12.5,96.93,91.17,94.60,91.11,93.36,99.80,96.49
